Fecha,CodigoPlanta,TipoGeneracion,TipoClasificacion,TipoDespachoRecurso,GeneracionRealEstimada kWh,GeneracionProgramadaDespacho kWh,GeneracionProgramadaRedespacho kWh
2024-08-21,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3447479.86,3343280.0,3480000.0
2024-08-21,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,2424844.0,6480000.0,2830000.0
2024-08-21,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,16980185.1,17280000.0,17280000.0
2024-08-21,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,2684892.35,1495000.0,2716000.0
2024-08-21,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,4212576.0,4865000.0,4725000.0
2024-08-21,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1873658.19,2473000.0,1799000.0
2024-08-21,LA UNION 100MW,Solar,Solar,Despachado Centralmente,563263.4,820000.0,616000.0
2024-08-21,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,239333.78,393000.0,393000.0
2024-08-20,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,18066849.23,23250000.0,19650000.0
2024-08-20,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,7481486.0,9720000.0,7830000.0
2024-08-20,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,291621.14,393000.0,393000.0
2024-08-20,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,2940886.43,1269000.0,2312000.0
2024-08-20,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,613196.28,1272000.0,636000.0
2024-08-20,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,2053214.75,2424000.0,2282000.0
2024-08-20,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,245032.92,293600.0,293600.0
2024-08-20,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,8303712.0,8375000.0,8375000.0
2024-08-20,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2166856.96,2101330.0,2052000.0
2024-08-20,LA UNION 100MW,Solar,Solar,Despachado Centralmente,643487.74,820000.0,671000.0
2024-08-19,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,19046887.5,24450000.0,23700000.0
2024-08-19,LA UNION 100MW,Solar,Solar,Despachado Centralmente,744866.22,820000.0,635000.0
2024-08-19,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,2253769.94,2309000.0,2106000.0
2024-08-19,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,7934310.0,7830000.0,7830000.0
2024-08-19,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2024-08-19,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,1841730.05,1461000.0,1581000.0
2024-08-19,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,462255.05,1253000.0,654000.0
2024-08-19,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,222936.0,0.0,0.0
2024-08-19,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,319351.19,393000.0,393000.0
2024-08-19,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,232658.52,293520.0,293520.0
2024-08-18,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,129720.0,0.0,0.0
2024-08-18,LA UNION 100MW,Solar,Solar,Despachado Centralmente,748521.4,820000.0,804000.0
2024-08-18,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,712140.06,498000.0,696000.0
2024-08-18,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,1243000.0,0.0
2024-08-18,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,19746609.6,21900000.0,18000000.0
2024-08-18,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,197448.0,393000.0,393000.0
2024-08-18,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,0.0,3480000.0,0.0
2024-08-18,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,245595.04,338000.0,338000.0
2024-08-18,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,2353846.3,2381000.0,2189000.0
2024-08-18,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,4556400.0,4725000.0,4725000.0
2024-08-17,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2024-08-17,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2417162.13,2800378.0,2587000.0
2024-08-17,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2024-08-17,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,207944.51,393000.0,393000.0
2024-08-17,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,0.0,1246000.0,0.0
2024-08-17,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,297075.93,347520.0,347520.0
2024-08-17,LA UNION 100MW,Solar,Solar,Despachado Centralmente,532822.23,1129000.0,503000.0
2024-08-17,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,8320416.0,8400000.0,8400000.0
2024-08-17,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,21058531.31,26100000.0,22500000.0
2024-08-17,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1900044.26,2278000.0,1925000.0
2024-08-16,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,288892.37,385520.0,385520.0
2024-08-16,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,1028547.16,1206000.0,1029000.0
2024-08-16,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2024-08-16,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,3026357.99,989000.0,2114000.0
2024-08-16,LA UNION 100MW,Solar,Solar,Despachado Centralmente,887349.68,758000.0,685000.0
2024-08-16,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,337926.86,393000.0,393000.0
2024-08-16,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,20298766.52,26100000.0,21300000.0
2024-08-16,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2071001.5,3022440.0,2280000.0
2024-08-16,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,2006006.32,2321000.0,2144000.0
2024-08-16,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,5319744.0,6653000.0,5426000.0
2024-08-15,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,298802.65,393000.0,393000.0
2024-08-15,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,272168.97,372000.0,372000.0
2024-08-15,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1872986.7,2425000.0,2012000.0
2024-08-15,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,20810681.68,21600000.0,21600000.0
2024-08-15,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,1089759.46,1294000.0,1057000.0
2024-08-15,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,1863690.0,0.0,1005840.0
2024-08-15,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,3590874.71,3790000.0,3790000.0
2024-08-15,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,3779856.0,3850000.0,3780000.0
2024-08-15,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3051705.46,3480000.0,3171000.0
2024-08-15,LA UNION 100MW,Solar,Solar,Despachado Centralmente,783686.08,743000.0,743000.0
2024-08-14,LA UNION 100MW,Solar,Solar,Despachado Centralmente,802163.44,750000.0,750000.0
2024-08-14,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9418638.02,9364040.0,9678130.0
2024-08-14,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,16.14,2341000.0,0.0
2024-08-14,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,200357.54,393000.0,393000.0
2024-08-14,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,697488.57,0.0,556860.0
2024-08-14,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,20889500.08,21600000.0,21600000.0
2024-08-14,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2206543.01,3480000.0,2196000.0
2024-08-14,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,316194.87,382000.0,382000.0
2024-08-14,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,1045653.97,1273000.0,1015000.0
2024-08-14,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,3585648.0,3780000.0,3780000.0
2024-08-13,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,329339.35,393000.0,393000.0
2024-08-13,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,410148.85,360000.0,360000.0
2024-08-13,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,21375150.47,21600000.0,21600000.0
2024-08-13,LA UNION 100MW,Solar,Solar,Despachado Centralmente,696705.02,791000.0,700000.0
2024-08-13,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,8322000.0,8400000.0,8400000.0
2024-08-13,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,0.0,1946000.0,0.0
2024-08-13,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,987153.81,1385000.0,935000.0
2024-08-13,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2024-08-13,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2638955.4,3463000.0,2660000.0
2024-08-13,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9609676.0,9702000.0,9702000.0
2024-08-12,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,380268.52,393000.0,393000.0
2024-08-12,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,20836898.73,21600000.0,21600000.0
2024-08-12,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,317575.84,360000.0,360000.0
2024-08-12,LA UNION 100MW,Solar,Solar,Despachado Centralmente,641828.49,767000.0,753000.0
2024-08-12,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,2032575.46,2229000.0,1776000.0
2024-08-12,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,0.0,0.0,0.0
2024-08-12,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,1195832.01,1014000.0,993000.0
2024-08-12,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,9282456.0,9362000.0,9362000.0
2024-08-12,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,1186846.0,113870.0,1215000.0
2024-08-12,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2412879.38,1979000.0,2150960.0
2024-08-11,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1970516.31,1867000.0,1523000.0
2024-08-11,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2022734.86,2498000.0,2004000.0
2024-08-11,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,410739.64,404000.0,404000.0
2024-08-11,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,325221.4,393000.0,393000.0
2024-08-11,LA UNION 100MW,Solar,Solar,Despachado Centralmente,690276.19,456000.0,657000.0
2024-08-11,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,21103542.56,21600000.0,21600000.0
2024-08-11,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,1062119.93,1338000.0,1001000.0
2024-08-11,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,614699.55,0.0,604000.0
2024-08-11,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,11638080.0,11735000.0,11735000.0
2024-08-11,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9452264.0,9720000.0,9720000.0
2024-08-10,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,17439527.78,17700000.0,17700000.0
2024-08-10,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2365208.83,2949860.0,2197860.0
2024-08-10,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,634763.14,1356000.0,710000.0
2024-08-10,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,57457.74,20000.0,20000.0
2024-08-10,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,35558.0,0.0,0.0
2024-08-10,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,279839.36,393000.0,393000.0
2024-08-10,LA UNION 100MW,Solar,Solar,Despachado Centralmente,553954.56,726000.0,588000.0
2024-08-10,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,381806.06,417400.0,417400.0
2024-08-10,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,11527704.0,11760000.0,11760000.0
2024-08-10,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1852431.41,2049000.0,2049000.0
2024-08-09,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,747817.31,714000.0,714000.0
2024-08-09,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,908796.02,1300000.0,913000.0
2024-08-09,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,371534.15,374000.0,374000.0
2024-08-09,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1877692.05,1892000.0,1359000.0
2024-08-09,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2820806.07,2142010.0,2496000.0
2024-08-09,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,9430138.0,9720000.0,9720000.0
2024-08-09,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,21382552.88,21600000.0,21600000.0
2024-08-09,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,8872800.0,9311000.0,9241000.0
2024-08-09,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,244204.54,393000.0,393000.0
2024-08-09,LA UNION 100MW,Solar,Solar,Despachado Centralmente,607547.75,756000.0,624000.0
2024-08-08,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,0.0,0.0,0.0
2024-08-08,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,153075.8,150000.0,150000.0
2024-08-08,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,192574.65,393000.0,393000.0
2024-08-08,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1597985.96,1823000.0,1736000.0
2024-08-08,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,10833792.0,11760000.0,11095000.0
2024-08-08,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,960614.47,1363000.0,1006000.0
2024-08-08,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,21386778.1,21600000.0,21600000.0
2024-08-08,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,945024.0,0.0,563300.0
2024-08-08,LA UNION 100MW,Solar,Solar,Despachado Centralmente,699321.11,700000.0,683000.0
2024-08-08,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,304437.44,311120.0,311120.0
2024-08-07,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,942078.27,1371000.0,916000.0
2024-08-07,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1372550.73,1849000.0,1324000.0
2024-08-07,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,829380.01,2965690.0,1058620.0
2024-08-07,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,10282920.0,10877000.0,10562000.0
2024-08-07,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,21348718.7,21600000.0,21600000.0
2024-08-07,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,426773.66,284800.0,284800.0
2024-08-07,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2024-08-07,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,486561.25,474000.0,474000.0
2024-08-07,LA UNION 100MW,Solar,Solar,Despachado Centralmente,342152.36,620300.0,389000.0
2024-08-07,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,207953.55,393000.0,393000.0
2024-08-06,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1227232.98,1986000.0,1254000.0
2024-08-06,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3399118.13,3374000.0,3480000.0
2024-08-06,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,627042.47,1139000.0,638000.0
2024-08-06,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,10959312.0,11742000.0,11742000.0
2024-08-06,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,21378450.68,21600000.0,21600000.0
2024-08-06,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,460080.59,278400.0,278400.0
2024-08-06,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,0.0
2024-08-06,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,719970.83,700000.0,700000.0
2024-08-06,LA UNION 100MW,Solar,Solar,Despachado Centralmente,650807.06,668000.0,656000.0
2024-08-06,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,182972.17,393000.0,393000.0
2024-08-05,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,285168.57,393000.0,393000.0
2024-08-05,LA UNION 100MW,Solar,Solar,Despachado Centralmente,612398.82,763000.0,632000.0
2024-08-05,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3262355.73,3480000.0,3318000.0
2024-08-05,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,1005611.86,984900.0,984900.0
2024-08-05,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,368736.43,276480.0,276480.0
2024-08-05,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,5387616.0,6142000.0,5372000.0
2024-08-05,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,8781860.0,9027000.0,9027000.0
2024-08-05,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1434188.41,1993000.0,1729000.0
2024-08-05,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,824011.41,1188000.0,926000.0
2024-08-05,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,20567937.12,21600000.0,21000000.0
2024-08-04,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,20911330.89,21600000.0,21600000.0
2024-08-04,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,847695.65,1360000.0,1100000.0
2024-08-04,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1511521.15,1926000.0,1505000.0
2024-08-04,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,83214.0,0.0,0.0
2024-08-04,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,6718632.0,7472000.0,6772000.0
2024-08-04,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,273815.36,276480.0,276480.0
2024-08-04,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,153579.67,150000.0,150000.0
2024-08-04,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3379395.91,2894000.0,2974000.0
2024-08-04,LA UNION 100MW,Solar,Solar,Despachado Centralmente,755362.85,824000.0,746000.0
2024-08-04,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,286964.69,391000.0,391000.0
2024-08-03,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3420821.63,3307520.0,3480000.0
2024-08-03,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,1043388.67,1235000.0,1054000.0
2024-08-03,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,467753.7,454000.0,454000.0
2024-08-03,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,273248.28,276480.0,276480.0
2024-08-03,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,227125.48,391000.0,391000.0
2024-08-03,LA UNION 100MW,Solar,Solar,Despachado Centralmente,504452.21,754000.0,550000.0
2024-08-03,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,6710160.0,7472000.0,6912000.0
2024-08-03,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,8788760.0,9000000.0,9000000.0
2024-08-03,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1531145.64,1917000.0,1690000.0
2024-08-03,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,20410782.55,21310000.0,21310000.0
2024-08-02,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,20758975.36,21600000.0,21600000.0
2024-08-02,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1664794.3,1772000.0,1275000.0
2024-08-02,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,1203678.23,1140000.0,1097000.0
2024-08-02,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,1849798.0,0.0,818400.0
2024-08-02,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,6715368.0,6720000.0,6720000.0
2024-08-02,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,399289.23,391000.0,391000.0
2024-08-02,LA UNION 100MW,Solar,Solar,Despachado Centralmente,699536.6,702000.0,702000.0
2024-08-02,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,624284.63,604000.0,635000.0
2024-08-02,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,229696.39,279840.0,279840.0
2024-08-02,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2914071.34,2569080.0,2895180.0
2024-08-01,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,301120.88,391000.0,391000.0
2024-08-01,LA UNION 100MW,Solar,Solar,Despachado Centralmente,632922.26,693000.0,625000.0
2024-08-01,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,2180847.19,1947000.0,1947000.0
2024-08-01,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,1073738.99,1045000.0,1045000.0
2024-08-01,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,232834.08,303680.0,303680.0
2024-08-01,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,6705384.0,6702000.0,6702000.0
2024-08-01,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,2130950.0,6480000.0,2160000.0
2024-08-01,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1551216.07,1839000.0,1632000.0
2024-08-01,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,925319.93,1285000.0,992000.0
2024-08-01,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,20804036.51,21600000.0,21600000.0
2024-09-30,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,3733571.13,3840000.0,3840000.0
2024-09-30,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,0.0,0.0,82970.0
2024-09-30,LA INGLESA 1MW,Solar,GENERADOR DISTRIBUIDO,No Despachado Centralmente,1112.5,6170.0,6170.0
2024-09-30,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,804225.78,2108000.0,1107000.0
2024-09-30,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,288057.57,668000.0,376000.0
2024-09-30,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,161801.12,393000.0,393000.0
2024-09-30,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,22878348.31,22725000.0,22725000.0
2024-09-30,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,0.0,0.0,0.0
2024-09-30,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,1292830.0,1230000.0,1983060.0
2024-09-30,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3326147.26,3480000.0,3480000.0
2024-09-30,LA UNION 100MW,Solar,Solar,Despachado Centralmente,679759.9,1009000.0,714000.0
2024-09-29,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,6405592.0,6138619.0,6431130.0
2024-09-29,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,3758761.25,3840000.0,3840000.0
2024-09-29,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,36408.0,0.0,703190.0
2024-09-29,LA INGLESA 1MW,Solar,GENERADOR DISTRIBUIDO,No Despachado Centralmente,633.55,6170.0,6170.0
2024-09-29,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3372809.87,3480000.0,3480000.0
2024-09-29,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,20024168.44,19200000.0,19200000.0
2024-09-29,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,0.0,0.0,0.0
2024-09-29,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,887494.42,1966000.0,1226000.0
2024-09-29,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,281749.46,732000.0,385000.0
2024-09-29,LA UNION 100MW,Solar,Solar,Despachado Centralmente,447083.96,1009000.0,501000.0
2024-09-29,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,108332.84,393000.0,393000.0
2024-09-28,GUATAPE 560MW,Hidraulica,Hidraulica,Despachado Centralmente,12192.0,12980.0,717940.0
2024-09-28,LA INGLESA 1MW,Solar,GENERADOR DISTRIBUIDO,No Despachado Centralmente,885.79,6170.0,6170.0
2024-09-28,ITUANGO 1200MW,Hidraulica,Hidraulica,Despachado Centralmente,21138544.75,21525000.0,21525000.0
2024-09-28,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,0.0,0.0,0.0
2024-09-28,GUAYEPO 370MW,Solar,Solar,Despachado Centralmente,1561683.91,2460000.0,1987000.0
2024-09-28,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,183464.0,393000.0,393000.0
2024-09-28,LA UNION 100MW,Solar,Solar,Despachado Centralmente,519397.16,1009000.0,463000.0
2024-09-28,FLORES1CC_160MW,Termica,CICLO COMBINADO,Despachado Centralmente,3722163.61,3840000.0,3840000.0
2024-09-28,LA LOMA 150MW,Solar,Solar,Despachado Centralmente,609862.44,617000.0,595000.0
2024-09-28,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,3892520.0,1442350.0,2619540.0
2024-09-28,GUAJIRA1 CARBON 145MW,Termica,Termica,Despachado Centralmente,3378995.83,3480000.0,3480000.0
2024-09-27,CARACOLI I 50MW,Solar,Solar,Despachado Centralmente,219532.55,393000.0,393000.0
2024-09-27,EL MOLINO 19.9MW,Hidraulica,Hidraulica,No Despachado Centralmente,0.0,0.0,0.0
2024-09-27,PORCE II 405MW,Hidraulica,Hidraulica,Despachado Centralmente,4919700.0,2943120.0,3756170.0
